"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x26404323","x1170220052848791554",2019-09-07 06:19:36,"JSpade82","Drinking a Grimes Mill Hazy IPA by New Sarum Salisbury Brewing Co @ Freeman's Pub — https://t.co/fY6y9i510M","Untappd",107,,,,FALSE,FALSE,1,0,,,"untp.beer/s/c801848306","https://t.co/fY6y9i510M","http://untp.beer/s/c801848306",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/e7aa53e3e1531b99.json","Gastonia","Gastonia, NC","city","United States","US","35.2635 -81.1833","-81.1833 35.2635","-81.281029 -81.083206 -81.083206 -81.281029 35.173615 35.173615 35.305409 35.305409","https://twitter.com/JSpade82/status/1170220052848791554","Jeff Jamerson","Dallas/Gastonia,  NC","A few words to describe me: Awesome. Beer/Women/Hip Hop/Video Game/Naked Women Enthusiast.
Instagram: jspade82
Snapchat: jspade82","https://t.co/jpG2GTWvIw",FALSE,477,1185,17,19551,633,2009-03-25 02:28:04,FALSE,"https://t.co/jpG2GTWvIw","http://instagram.com/jspade82/",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/884215622204260352/SWADwKD1_normal.jpg",35.2635,-81.1833
"x227822732","x1170169234133061632",2019-09-07 02:57:40,"kyle_lohn","Drinking an Alma De Madera by @saludcerveceria at @saludcerveceria — https://t.co/wejYibGMpU","Untappd",92,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c801803940","https://t.co/wejYibGMpU","http://untp.beer/s/c801803940",,,,,,,,,"x823560301895450625 x823560301895450625","saludcerveceria saludcerveceria","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2478 -80.804","-80.804 35.2478","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/kyle_lohn/status/1170169234133061632","4th_and_lohn","Wilmington |Charlotte| Clemson","Just trying to be more like my dog",,FALSE,180,227,2,6216,3900,2010-12-17 22:36:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/516006928221470720/NpSoUD7x_normal.jpeg",35.2478,-80.804
"x227822732","x1169397894778105856",2019-09-04 23:52:39,"kyle_lohn","Thanks for the hospitality @Hunt_Meister! - Drinking a Paw Paw Gose by @FontaFloraBrew at @popthetopclt  — https://t.co/gRvOZE1Jjz","Untappd",130,,,,FALSE,FALSE,1,0,,,"untp.beer/s/c800890458","https://t.co/gRvOZE1Jjz","http://untp.beer/s/c800890458",,,,,,,,,"x1035485479 x1444401584 x812366937527373824","Hunt_Meister FontaFloraBrew popthetopclt","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2129 -80.8593","-80.8593 35.2129","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/kyle_lohn/status/1169397894778105856","4th_and_lohn","Wilmington |Charlotte| Clemson","Just trying to be more like my dog",,FALSE,180,227,2,6216,3900,2010-12-17 22:36:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/516006928221470720/NpSoUD7x_normal.jpeg",35.2129,-80.8593
"x227822732","x1170134949938307073",2019-09-07 00:41:26,"kyle_lohn","Drinking a Stangebier by @CWBrewCo at @SaludNODA — https://t.co/pm30lBPMqI","Untappd",74,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c801720830","https://t.co/pm30lBPMqI","http://untp.beer/s/c801720830",,,,,,,,,"x2838900982 x478150155","CWBrewCo SaludNODA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2479 -80.8041","-80.8041 35.2479","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/kyle_lohn/status/1170134949938307073","4th_and_lohn","Wilmington |Charlotte| Clemson","Just trying to be more like my dog",,FALSE,180,227,2,6216,3900,2010-12-17 22:36:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/516006928221470720/NpSoUD7x_normal.jpeg",35.2479,-80.8041
"x227822732","x1170195152591380480",2019-09-07 04:40:40,"kyle_lohn","Drinking a Carolime by @HeistBrewery at @HeistBrewery — https://t.co/pJm2tmx6X2","Untappd",79,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c801834765","https://t.co/pJm2tmx6X2","http://untp.beer/s/c801834765",,,,,,,,,"x306552378 x306552378","HeistBrewery HeistBrewery","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2453 -80.8095","-80.8095 35.2453","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/kyle_lohn/status/1170195152591380480","4th_and_lohn","Wilmington |Charlotte| Clemson","Just trying to be more like my dog",,FALSE,180,227,2,6216,3900,2010-12-17 22:36:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/516006928221470720/NpSoUD7x_normal.jpeg",35.2453,-80.8095
"x227822732","x1169788968210227205",2019-09-06 01:46:38,"kyle_lohn","Drinking a Pop! by Ancillary* Fermentation @ Camden Grandview Apartments — https://t.co/5GTD6Ic7wr","Untappd",98,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c801249352","https://t.co/5GTD6Ic7wr","http://untp.beer/s/c801249352",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2193 -80.8492","-80.8492 35.2193","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/kyle_lohn/status/1169788968210227205","4th_and_lohn","Wilmington |Charlotte| Clemson","Just trying to be more like my dog",,FALSE,180,227,2,6216,3900,2010-12-17 22:36:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/516006928221470720/NpSoUD7x_normal.jpeg",35.2193,-80.8492
"x227822732","x1170195396561395713",2019-09-07 04:41:38,"kyle_lohn","Cody O. This ones for Joe - Drinking a Druid Pils by @HeistBrewery at @HeistBrewery  — https://t.co/7bsum9HAPX","Untappd",110,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c801835079","https://t.co/7bsum9HAPX","http://untp.beer/s/c801835079",,,,,,,,,"x306552378 x306552378","HeistBrewery HeistBrewery","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2453 -80.8095","-80.8095 35.2453","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/kyle_lohn/status/1170195396561395713","4th_and_lohn","Wilmington |Charlotte| Clemson","Just trying to be more like my dog",,FALSE,180,227,2,6216,3900,2010-12-17 22:36:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/516006928221470720/NpSoUD7x_normal.jpeg",35.2453,-80.8095
"x227822732","x1170022247966412800",2019-09-06 17:13:36,"kyle_lohn","Drinking a Pink Blazer Hefeweizen by @BlueBlazeBrew @ Queen City Bites and Crafts — https://t.co/dBMCHhp36n","Untappd",107,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c801399729","https://t.co/dBMCHhp36n","http://untp.beer/s/c801399729",,,,,,,,,"x1623685112","BlueBlazeBrew","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2257 -80.8468","-80.8468 35.2257","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/kyle_lohn/status/1170022247966412800","4th_and_lohn","Wilmington |Charlotte| Clemson","Just trying to be more like my dog",,FALSE,180,227,2,6216,3900,2010-12-17 22:36:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/516006928221470720/NpSoUD7x_normal.jpeg",35.2257,-80.8468
"x227822732","x1170154382387793921",2019-09-07 01:58:39,"kyle_lohn","Drinking a Whippoorwill by @FontaFloraBrew at @SaludNODA — https://t.co/5tTJX1tfsf","Untappd",82,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c801773530","https://t.co/5tTJX1tfsf","http://untp.beer/s/c801773530",,,,,,,,,"x1444401584 x478150155","FontaFloraBrew SaludNODA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2479 -80.8041","-80.8041 35.2479","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/kyle_lohn/status/1170154382387793921","4th_and_lohn","Wilmington |Charlotte| Clemson","Just trying to be more like my dog",,FALSE,180,227,2,6216,3900,2010-12-17 22:36:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/516006928221470720/NpSoUD7x_normal.jpeg",35.2479,-80.8041
"x227822732","x1169402172951412737",2019-09-05 00:09:39,"kyle_lohn","Drinking a Blackberry Bake Shop by @HeistBrewery at @popthetopclt — https://t.co/cccl0CrZka","Untappd",91,,,,FALSE,FALSE,1,0,,,"untp.beer/s/c800897418","https://t.co/cccl0CrZka","http://untp.beer/s/c800897418",,,,,,,,,"x306552378 x812366937527373824","HeistBrewery popthetopclt","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2129 -80.8593","-80.8593 35.2129","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/kyle_lohn/status/1169402172951412737","4th_and_lohn","Wilmington |Charlotte| Clemson","Just trying to be more like my dog",,FALSE,180,227,2,6216,3900,2010-12-17 22:36:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/516006928221470720/NpSoUD7x_normal.jpeg",35.2129,-80.8593
"x227822732","x1170142040220479489",2019-09-07 01:09:37,"kyle_lohn","Drinking a Just Too Likeable Lemongrass Miso Gose by @OozlefinchBeers at @SaludNODA — https://t.co/cXWDL7tpdc","Untappd",109,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c801741229","https://t.co/cXWDL7tpdc","http://untp.beer/s/c801741229",,,,,,,,,"x1309334911 x478150155","OozlefinchBeers SaludNODA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2479 -80.8041","-80.8041 35.2479","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/kyle_lohn/status/1170142040220479489","4th_and_lohn","Wilmington |Charlotte| Clemson","Just trying to be more like my dog",,FALSE,180,227,2,6216,3900,2010-12-17 22:36:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/516006928221470720/NpSoUD7x_normal.jpeg",35.2479,-80.8041
"x227822732","x1169745940472897537",2019-09-05 22:55:39,"kyle_lohn","Similar fruit forward taste to a New England IPA. But with a clearer complexion and lighter mouth feel - Drinking a Paper Roses IPA by @CasitaTweets @ Camden Grandview Apartments  — https://t.co/v9yZx24GDv","Untappd",205,,,,FALSE,FALSE,1,0,,,"untp.beer/s/c801161332","https://t.co/v9yZx24GDv","http://untp.beer/s/c801161332",,,,,,,,,"x3369134343","CasitaTweets","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2193 -80.8492","-80.8492 35.2193","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/kyle_lohn/status/1169745940472897537","4th_and_lohn","Wilmington |Charlotte| Clemson","Just trying to be more like my dog",,FALSE,180,227,2,6216,3900,2010-12-17 22:36:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/516006928221470720/NpSoUD7x_normal.jpeg",35.2193,-80.8492
"x227822732","x1169761051417726976",2019-09-05 23:55:42,"kyle_lohn","Drinking a Break of Moon by @FontaFloraBrew @ Camden Grandview Apartments — https://t.co/rmBcQ6AuRr","Untappd",99,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c801190645","https://t.co/rmBcQ6AuRr","http://untp.beer/s/c801190645",,,,,,,,,"x1444401584","FontaFloraBrew","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2193 -80.8492","-80.8492 35.2193","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/kyle_lohn/status/1169761051417726976","4th_and_lohn","Wilmington |Charlotte| Clemson","Just trying to be more like my dog",,FALSE,180,227,2,6216,3900,2010-12-17 22:36:54,FALSE,,,,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/516006928221470720/NpSoUD7x_normal.jpeg",35.2193,-80.8492
